Country,Media,Time,Title,Links,Attitude,Key_words,Distance
Gabon,,2020 年 3 月 30 日,伊朗特使敦促人类团结起来抗击大流行病,https://en.irna.ir/news/83733309/Iran-envoy-urges-humanity-to-be-united-in-fight-against-pandemic,positive,在这种情况下，世界上没有人比我们的中国朋友更了解我们正在经历的事情。为此，中国政府和人民向伊朗提供无条件援助，支持我国抗击疫情。,
Gabon,,2020 年 3 月 29 日,上海第7批援助伊朗医疗物资,https://en.irna.ir/news/83732361/Shanghai-sends-7th-medical-aid-consignment-to-Iran,donate,,
Gabon,,2020 年 3 月 24 日,中国日报：美国制裁违反联合国安理会第2231号决议,https://en.irna.ir/news/83725868/China-daily-US-sanctions-violate-UNSC-resolution-2231,middle,,
Gabon,,2020 年 3 月 23 日,外交官称美国制裁是抗击 COVID19 的一大障碍,https://en.irna.ir/news/83725089/Diplomat-terms-US-sanctions-as-big-roadblock-on-fighting-COVID19,positive,他说，自中国爆发冠状病毒疫情以来，伊朗与中国人民和政府站在一起,
Gabon,,2020 年 3 月 21 日,伊朗外交官：中国的援助；团结的标志,https://en.irna.ir/news/83722693/Iranian-diplomat-China-s-aid-sign-of-solidarity,positive,他强调，在当前危急形势下，中国不同群体对伊朗人的同情远比所提物品的数量重要，体现了两国友好关系,
Gabon,,2020 年 3 月 21 日,中国向伊朗运送四批医疗设备,https://en.irna.ir/news/83722438/China-sends-four-consignments-of-medical-equipment-to-Iran,donate,,
Gabon,,2020 年 3 月 20 日,特使：德黑兰与北京的关系进入新阶段,https://en.irna.ir/news/83722119/Envoy-Tehran-Beijing-ties-entering-new-phase,positive,尽管在中国爆发了冠状病毒，但到目前为止，在中国的伊朗人都没有被感染,
Gabon,,2020 年 3 月 18 日,中国向伊朗提供30吨抗冠状病毒捐赠,https://en.irna.ir/news/83720369/China-renders-30-tons-of-anti-coronavirus-donations-to-Iran,donate,,
Gabon,,2020 年 3 月 18 日,特朗普的推文激怒了中国,https://en.irna.ir/news/83720010/Trump-tweet-infuriates-China,middle,,
Gabon,,2020 年 3 月 17 日,中国向伊朗发送新的抗COVID19捐款,https://en.irna.ir/news/83718888/China-to-send-new-anti-COVID19-donations-to-Iran,donate,,
Gabon,,2020 年 3 月 17 日,中国记者对伊朗媒体抗击 COVID-19 表示同情,https://en.irna.ir/news/83718807/Chinese-journalists-sympathize-with-Iranian-media-on-fighting,middle,,
Gabon,,2020 年 3 月 16 日,中国学者提出团结是在伊朗击败 COVID-19 的关键,https://en.irna.ir/news/83717377/Chinese-scholar-offers-unity-as-key-to-defeat-COVID-19-in-Iran,middle,,
Gabon,,2020 年 3 月 16 日,中国教授敦促伊朗人与政府合作打败 COVID-19,https://en.irna.ir/news/83717299/Chinese-professor-urges-Iranians-to-defeat-COVID-19-in-coop-with,middle,,
Gabon,,2020 年 3 月 16 日,中国spox：美国制裁限制了伊朗抗疫能力,https://en.irna.ir/news/83716752/Chinese-spox-US-sanctions-has-limited-Iran-s-ability-to-fight,middle,,
Gabon,,2020 年 3 月 14 日,中国国家主席就新冠肺炎死亡向鲁哈尼表示哀悼,https://en.irna.ir/news/83713289/China-president-condoles-with-Rouhani-on-deaths-by-corona,middle,,
Gabon,,2020 年 3 月 13 日,中国外交官：中国向伊朗大使馆提供卫生援助,https://en.irna.ir/news/83712686/Chinese-diplomat-China-delivers-health-aid-to-Iran-embassy,middle,,
Gabon,,2020 年 3 月 13 日,中国商人向伊朗提供抗疫援助,https://en.irna.ir/news/83712385/Chinese-businessmen-send-anti-corona-aid-to-Iran,middle,,
Gabon,,2020 年 3 月 12 日,中伊好朋友，互为支持者：特使,https://en.irna.ir/news/83711908/China-Iran-good-friends-supporters-of-each-other-Envoy,middle,,
Gabon,,2020 年 3 月 7 日,中国友谊小组就抗击 COVID-19 提出建议,https://en.irna.ir/news/83704753/Chinese-Friendship-group-gives-advice-on-fighting-COVID-19,middle,,
Gabon,,2020 年 3 月 6 日,伊朗驻华使馆收到400万元善款,https://en.irna.ir/news/83703839/Iranian-Embassy-in-Beijing-receives-4-million-yuan-in-donations,donate,,
Gabon,,2020 年 2 月 29 日,中国向伊朗发送第二批抗冠状病毒援助物资,https://en.irna.ir/news/83694638/China-sends-second-anti-Corona-aid-shipment-to-Iran,donate,,
Gabon,,2020 年 2 月 22 日,中国与伊朗合作抗击冠状病毒,https://en.irna.ir/news/83685289/China-to-cooperate-with-Iran-to-defeat-coronavirus,middle,,
Gabon,,2020 年 2 月 19 日,伊朗声援中华民族抗击冠状病毒,https://en.irna.ir/news/83680403/Iran-voices-solidarity-with-Chinese-nation-over-fighting-Coronavirus,positive,希望中国人民在国际合作下摆脱人道主义危机。,
Gabon,,2020 年 2 月 14 日,中国赞扬伊朗特使对冠状病毒流行的同情,https://en.irna.ir/news/83674194/China-lauds-Iran-envoy-s-sympathy-over-coronavirus-epidemic,middle,,
Gabon,Tehran Times（德黑兰时报）,2022 年 12 月 23 日,阿米尔·阿卜杜拉希安说，伊朗拥有该地区最强大的民主国家之一,https://www.tehrantimes.com/news/480023/Amir-Abdollahian-says-Iran-has-one-of-strongest-democracies-in,positive,大使还感谢外交部长并向他保证，大使馆将尽一切可能保护伊朗的国家利益,
Gabon,,2021 年 8 月 13 日,自大流行开始以来美国的反亚裔仇恨犯罪激增,https://www.tehrantimes.com/news/464027/Anti-Asian-hate-crime-in-U-S-skyrocket-since-pandemic-began,middle,,
Gabon,,2021 年 7 月 23 日,日本、中国将向伊朗运送新的 COVID-19 疫苗,https://www.tehrantimes.com/news/463336/Japan-China-to-deliver-new-shipments-of-COVID-19-vaccines-to,donate,,
Gabon,,2021 年 5 月 2 日,伊朗从中国进口 100 万剂 COVID-19 疫苗,https://www.tehrantimes.com/news/460506/Iran-imports-1m-doses-of-COVID-19-vaccine-from-China,middle,,
Gabon,,2021年3月29日,伊朗-中国战略伙伴关系强调合作抗击 COVID-19,https://www.tehrantimes.com/news/459291/Iran-China-strategic-partnership-highlights-cooperation-for-fighting,middle,,
Gabon,,2021 年 2 月 12 日,印度、中国冠状病毒疫苗等待伊朗批准,https://www.tehrantimes.com/news/458008/Indian-Chinese-coronavirus-vaccines-awaiting-Iran-s-approval,middle,,
Gabon,,2021 年 2 月 6 日,关于伊中关系的好消息：大使,https://www.tehrantimes.com/news/457851/Good-news-on-the-way-about-Iran-China-ties-ambassador,positive,祝贺中国开发出 Covid-19 疫苗。,
Gabon,,2020 年 12 月 11 日,Majid Majidi 的下一部关于中国 COVID-19 大流行的电影,https://www.tehrantimes.com/news/455614/Majid-Majidi-s-next-film-on-COVID-19-pandemic-in-China,middle,,
Gabon,,2020 年 10 月 2 日,鲁哈尼称伊中战略伙伴关系是“重要的一步”,https://www.tehrantimes.com/news/453140/Rouhani-hails-Iran-China-strategic-partnership-as-major-step,positive,赞扬中国控制了 Covid-19 并重振了经济,
Gabon,,2020 年 8 月 23 日,疫情防控阶段的大国关系：不是零和博弈,https://www.tehrantimes.com/news/451586/The-relationship-between-great-powers-in-the-epidemic-control,middle,,
Gabon,,2020 年 8 月 15 日,国际合作对于缓解 COVID-19 大流行造成的经济痛苦不可或缺,https://www.tehrantimes.com/news/451238/International-cooperation-is-indispensable-to-ease-economic-pain,middle,,
Gabon,,2020 年 7 月 3 日,抗击 COVID-19：合作与世界新秩序,https://www.tehrantimes.com/news/449524/Fighting-COVID-19-Cooperation-and-the-New-World-Order,middle,,
Gabon,,2020 年 5 月 17 日,中国过去、现在和将来都是西亚和平的建设者和推??动者：特使,https://www.tehrantimes.com/news/447987/China-was-is-and-will-be-peace-builder-and-promoter-in-West,middle,,
Gabon,,2020 年 5 月 17 日,德黑兰猛烈抨击美国在冠状病毒大流行期间的持续破坏行为,https://www.tehrantimes.com/news/447974/Tehran-slams-continued-U-S-acts-of-sabotage-amid-coronavirus,positive,伊朗驳斥了最近美国政权与#COVID19 相关的指责游戏和对中国的抹黑,
Gabon,,2020 年 5 月 16 日,伊朗驳斥美国在新冠肺炎问题上把中国当作替罪羊,https://www.tehrantimes.com/news/447922/Iran-dismisses-U-S-scapegoating-of-China-over-COVID-19,positive,伊朗驳斥了最近美国政权与#COVID19 相关的指责游戏和对中国的抹黑,
Gabon,,2020 年 4 月 17 日,美国对伊朗的制裁侵犯人权：中国大学教授,https://www.tehrantimes.com/news/446874/U-S-sanctions-on-Iran-violate-human-rights-Chinese-university,middle,,
Gabon,,2020 年 4 月 17 日,伊朗，中国谴责美国的非法制裁,https://www.tehrantimes.com/news/446871/Iran-China-condemn-U-S-illegal-sanctions,positive,我感谢中国向伊朗提供物资和派出医疗专家。,
Gabon,,2020 年 4 月 13 日,中国大使：伊朗享有良好的公共卫生体系,https://www.tehrantimes.com/news/446748/Chinese-ambassador-Iran-enjoying-fine-public-health-system,middle,,
Gabon,,2020 年 4 月 11 日,中国和工发组织资助伊朗的 Covid-19 医疗废物管理项目,https://www.tehrantimes.com/news/446624/China-UNIDO-to-finance-Covid-19-medical-waste-management-project,donate,,
Gabon,,2020 年 4 月 6 日,伊朗：中国领导抗击 COVID-19 并慷慨援助其他国家,https://www.tehrantimes.com/news/446546/Iran-China-leading-fight-against-COVID-19-generously-aiding,positive,中国人在遏制 COVID-19 方面的勇敢、奉献和专业精神值得肯定,
Gabon,,2020 年 4 月 4 日,G77、中国要求美国在冠状病毒大流行期间结束制裁,https://www.tehrantimes.com/news/446451/G77-China-demand-end-to-U-S-sanctions-amid-coronavirus-pandemic,middle,,
Gabon,,2020 年 3 月 16 日,中国称对受病毒袭击的伊朗实施制裁有悖于人道主义精神,https://www.tehrantimes.com/news/446201/China-says-sanctions-on-virus-hit-Iran-goes-against-humanitarian,middle,,
Gabon,,2020 年 3 月 15 日,习近平就新冠肺炎疫情向韩国、伊朗、意大利表示慰问,https://www.tehrantimes.com/news/446122/Xi-sends-sympathies-to-S-Korea-Iran-Italy-over-coronavirus,middle,,
Gabon,,2020 年 3 月 13 日,中国人，企业向伊朗提供新的抗冠状病毒援助,https://www.tehrantimes.com/news/446066/Chinese-people-firms-send-new-anti-corona-aid-to-Iran,donate,,
Gabon,,2020 年 3 月 10 日,中国向伊朗提供第三批 COVID-19 援助,https://www.tehrantimes.com/news/445974/China-delivers-third-batch-of-COVID-19-aid-to-Iran,donate,,
Gabon,,2020 年 3 月 9 日,武汉咖啡馆感谢伊朗员工在 COVID 斗争中伸出的援手,https://www.tehrantimes.com/news/445938/Wuhan-caf%C3%A9-appreciates-Iranian-employee-for-his-helping-hand,middle,,
Gabon,,2020 年 3 月 2 日,我们相信伊朗将击败 COVID-19：中国特使,https://www.tehrantimes.com/news/445752/Iran-will-defeat-COVID-19-we-believe-Chinese-envoy,middle,,
Gabon,,2020 年 3 月 2 日,中国游客准备向伊朗捐赠10万个口罩以抗击冠状病毒,https://www.tehrantimes.com/news/445760/Chinese-travelers-ready-to-donate-100-000-face-masks-to-Iran,donate,,
Gabon,,2020 年 2 月 29 日,中国医疗队驰援德黑兰抗击新冠病毒,https://www.tehrantimes.com/news/445665/Chinese-medical-team-in-Tehran-to-help-fight-coronavirus,donate,,
Gabon,,2020 年 2 月 26 日,中国向伊朗提供口罩、COVID-19 诊断试剂盒,https://www.tehrantimes.com/news/445583/China-provides-Iran-with-masks-COVID-19-diagnostic-kits,donate,,
Gabon,,2020 年 2 月 21 日,中国与伊朗合作预防冠状病毒流行,https://www.tehrantimes.com/news/445389/China-to-cooperate-with-Iran-to-prevent-Coronavirus-epidemic,middle,,
Gabon,,2020 年 2 月 21 日,中国驻德黑兰特使说，在与 COVID-19 的斗争中，我们团结一致,https://www.tehrantimes.com/news/445356/In-fight-against-COVID-19-we-are-together-Chinese-envoy-to-Tehran,middle,,
Iraq,Iraq新闻社（Iraqi News Agency）,2022年11月11日,随着案件激增至上海封锁以来的最高水平，中国的 COVID-19 遏制力度加大,https://ina.iq/eng/22888-chinas-covid-19-curbs-intensify-as-cases-surge-to-highest-since-shanghai-lockdown.html,middle,中国当局加强了 COVID-19 封锁和其他遏制措施，以阻止集群蔓延,5460km
Iraq,,2023年2月17日,法国放弃对中国游客进行 COVID-19 检测,https://ina.iq/eng/24900-france-drops-covid-19-testing-for-china-travelers.html,middle,,
Iraq,,2023年1月26日,中国称 Covid 死亡人数下降了近 80%,https://ina.iq/eng/24449-china-says-covid-deaths-down-by-nearly-80-percent.html,middle,,
Iraq,,2022年12月31日,法国要求来自中国的入境者进行新冠检测,https://ina.iq/eng/23898-france-requires-arrivals-from-china-to-present-a-corona-test.html,middle,,
Iraq,,2022年12月31日,世卫组织敦促中国定期分享有关 COVID-19 情况的具体数据,https://ina.iq/eng/23893-who-urges-china-to-share-specific-data-regularly-on-covid-19-situation.html,negative,来自中国的官方数据已成为不可靠的指南，因为在最近放宽严格的“零 COVID”政策后，全国范围内进行的检测减少了。,
Iraq,,2022年12月29日,欧盟：对来自中国的旅客进行新冠病毒检查是“不合理的”,https://ina.iq/eng/23877-eu-covid-examination-for-travelers-from-china-is-unjustified.html,middle,,
Iraq,,2022年12月29日,由于病毒激增刺激全球神经，美国将对中国进行 COVID 测试,https://ina.iq/eng/23868-us-to-impose-china-covid-testing-as-virus-surge-jangles-global-nerves.html,middle,,
Iraq,,2022年12月28日,美国考虑对来自中国的旅客采取新冠病毒预防措施,https://ina.iq/eng/23843-us-weighs-covid-prevention-measures-for-travelers-from-china.html,middle,,
Iraq,,2022年12月24日,中国不堪重负的卫生系统为 COVID 感染高峰做好准备,https://ina.iq/eng/23767-chinas-stretched-health-system-braces-for-peak-in-covid-infections.html,middle,,
Iraq,,2022年12月1日,中国有进一步“重新调整”零疫情政策的空间：IMF,https://ina.iq/eng/23311-china-has-room-for-further-recalibration-of-zero-covid-policy-imf.html,middle,,
Iraq,,2022年11月28日,中国逮捕报道新冠抗议活动的 BBC 记者,https://ina.iq/eng/23251-china-arrests-bbc-journalist-covering-covid-protests.html,negative,周日，数百人走上中国主要城市的街头，罕见地表达了对政府的愤怒。,
Iraq,,2022年11月28日,中国各地爆发抗议活动，对习近平的零疫情政策提出前所未有的挑战,https://ina.iq/eng/23249-protests-erupt-across-china-in-unprecedented-challenge-to-xi-jinpings-zero-covid-policy.html,negative,但在大流行三年后，许多人被政府 不断使用封锁、Covid 测试和隔离——以及不断收紧的审查制度和对个人自由的持续冲击——推向了边缘。,
Iraq,,2022年11月24日,随着 COVID-19 病例创下每日记录，中国扩大了封锁,https://ina.iq/eng/23170-china-expands-lockdowns-as-covid-19-cases-hit-daily-record.html,negative,在周二和周三的冲突中，郑州警方殴打抗议苹果 iPhone 最大工厂工资纠纷的工人,
Iraq,,2022年11月11日,随着案件激增至上海封锁以来的最高水平，中国的 COVID-19 遏制力度加大,https://ina.iq/eng/22888-chinas-covid-19-curbs-intensify-as-cases-surge-to-highest-since-shanghai-lockdown.html,middle,,
Iraq,,2022年4月30日,随着长假的开始，北京收紧了 COVID 限制,https://ina.iq/eng/19143-beijing-tightens-covid-restrictions-as-long-holiday-begins.html,middle,面对高度传播的 Omicron 变种，中国官员加倍推行零 COVID 政策，通过大规模检测和封锁来消灭病毒群。,
Iraq,,2021年11月21日,中国东北港口城市与不断增长的 COVID-19 集群作斗争,https://ina.iq/eng/15432-northeastern-chinese-port-city-battles-growing-covid-19-cluster.html,middle,中国大连不断增长的 COVID-19 集群促使东北港口城市在被国家当局告知要更快地控制疫情后限制出境旅行，削减线下学校课程并关闭一些文化场所。,
Iraq,,2021年10月13日,中国支援Iraq100万剂新冠疫苗,https://ina.iq/eng/14765-china-supports-iraq-one-million-doses-of-the-corona-vaccine.html,donate,中国政府今天、周三决定向Iraq提供 100 万剂新冠疫苗。,
Iraq,,2021年9月17日,中国称已为10亿人接种疫苗,https://ina.iq/eng/14122-china-says-it-has-vaccinated-1-billion-people.html,middle,中国已有超过 10 亿人完全接种了 COVID-19 疫苗。只要发现新病例，中国就会通过实施限制和大规模检测，在很大程度上阻止了冠状病毒的传播。它还限制进入该国，并要求到达该国的人在酒店隔离至少两周。,
Iraq,Alsumaria TV,2022年5月30日,中国..一个人打破隔离并隔离了他的数千个邻居,https://www.alsumaria.tv/news/%D8%AF%D9%88%D9%84%D9%8A%D8%A7%D8%AA/422054/%D8%A7%D9%84%D8%B5%D9%8A%D9%86-%D8%B1%D8%AC%D9%84-%D9%8A%D8%AE%D8%B1%D9%82-%D8%A7%D9%84%D8%AD%D8%AC%D8%B1-%D8%A7%D9%84%D8%B5%D8%AD%D9%8A-%D9%88%D9%8A%D8%AA%D8%B3%D8%A8%D8%A8-%D8%A8%D8%AD%D8%AC%D8%B1-%D8%A7%D9%84%D8%A7%D9%84%D8%A7%D9%81-%D9%85%D9%86-%D8%AC,middle,中国采取严格隔离、大规模检测、长时间隔离的“零新冠”战略,
Iraq,,2023/1/26,一个月内..中国的新冠死亡人数下降了,https://www.alsumaria.tv/news/%D9%83%D9%88%D8%B1%D9%88%D9%86%D8%A7-%D9%81%D9%8A-%D8%A7%D9%84%D8%B9%D8%B1%D8%A7%D9%82/445540/%D8%AE%D9%84%D8%A7%D9%84-%D8%B4%D9%87%D8%B1-%D8%AA%D8%B1%D8%A7%D8%AC%D8%B9-%D8%A8%D8%A3%D8%B9%D8%AF%D8%A7%D8%AF-%D9%88%D9%81%D9%8A%D8%A7%D8%AA-%D9%83%D9%88%D8%B1%D9%88%D9%86%D8%A7-%D9%81%D9%8A-%D8%A7%D9%84%D8%B5%D9%8A%D9%86?utm_campaign=magnet&utm_source=article_page&utm_medium=related_articles,middle,,
Iraq,,2023.5.6,中国关于新冠的令人担忧的声明：该病毒仍然是一种危险,https://www.alsumaria.tv/news/coronatoday/455180/%D8%AA%D8%B5%D8%B1%D9%8A%D8%AD-%D9%85%D9%82%D9%84%D9%82-%D9%85%D9%86-%D8%A7%D9%84%D8%B5%D9%8A%D9%86-%D8%A8%D8%B4%D8%A3%D9%86-%D9%83%D9%88%D8%B1%D9%88%D9%86%D8%A7-%D8%A7%D9%84%D9%81%D9%8A%D8%B1%D9%88%D8%B3-%D9%84%D8%A7-%D9%8A%D8%B2%D8%A7%D9%84-%D9%8A%D9%85,middle,,
Iraq,,2023年4月9日,“新冠的起源”……中国对全球健康的严厉批评,https://www.alsumaria.tv/news/coronatoday/452607/%D8%A3%D8%B5%D9%84-%D9%83%D9%88%D8%B1%D9%88%D9%86%D8%A7-%D8%A7%D9%86%D8%AA%D9%82%D8%A7%D8%AF-%D8%B5%D9%8A%D9%86%D9%8A-%D9%84%D8%A7%D8%B0%D8%B9-%D9%84%D9%84%D8%B5%D8%AD%D8%A9-%D8%A7%D9%84%D8%B9%D8%A7%D9%84%D9%85%D9%8A%D8%A9?utm_campaign=magnet&utm_source=article_page&utm_medium=related_articles,negative,中国官员隐瞒有关疫情的信息武汉2019 年，他们惩罚了一名警告他人注意这种新疾病的医生,
Iraq,,2022年12月31日,全球卫生邀请中国分享其实时冠状病毒数据,https://www.alsumaria.tv/news/%D8%AF%D9%88%D9%84%D9%8A%D8%A7%D8%AA/442863/%D8%A7%D9%84%D8%B5%D8%AD%D8%A9-%D8%A7%D9%84%D8%B9%D8%A7%D9%84%D9%85%D9%8A%D8%A9-%D8%AA%D8%AF%D8%B9%D9%88-%D8%A7%D9%84%D8%B5%D9%8A%D9%86-%D9%84%D9%85%D8%B4%D8%A7%D8%B1%D9%83%D8%A9-%D8%A8%D9%8A%D8%A7%D9%86%D8%A7%D8%AA%D9%87%D8%A7-%D8%A7%D9%84%D8%AE%D8%A7%D8%B5%D8%A9?utm_campaign=magnet&utm_source=article_page&utm_medium=related_articles,middle,,
Iraq,,2023/1/24,中国新冠受害者的“惊人”数字：12 亿人感染了 Covid-19,https://www.alsumaria.tv/news/%D8%AF%D9%88%D9%84%D9%8A%D8%A7%D8%AA/445362/%D8%A3%D8%B1%D9%82%D8%A7%D9%85-%D8%B5%D8%A7%D8%AF%D9%85%D8%A9-%D8%B9%D9%86-%D8%B6%D8%AD%D8%A7%D9%8A%D8%A7-%D9%83%D9%88%D8%B1%D9%88%D9%86%D8%A7-%D8%A8%D8%A7%D9%84%D8%B5%D9%8A%D9%86-12-%D9%85%D9%84%D9%8A%D8%A7%D8%B1-%D8%B4%D8%AE%D8%B5-%D8%A3%D8%B5?utm_campaign=magnet&utm_source=article_page&utm_medium=related_articles,negative,国官员淡化了该国面临的流行病浪潮，称在与流行病的斗争中最糟糕的时期已经过去,
Iraq,,2022年11月6日,6个月来最高..中国记录了数千例冠状病毒感染,https://www.alsumaria.tv/news/%D9%83%D9%88%D8%B1%D9%88%D9%86%D8%A7-%D9%81%D9%8A-%D8%A7%D9%84%D8%B9%D8%B1%D8%A7%D9%82/437321/%D8%A7%D9%84%D8%A3%D8%B9%D9%84%D9%89-%D9%85%D9%86%D8%B0-6-%D8%A3%D8%B4%D9%87%D8%B1-%D8%A7%D9%84%D8%B5%D9%8A%D9%86-%D8%AA%D8%B3%D8%AC%D9%84-%D8%A2%D9%84%D8%A7%D9%81-%D8%A7%D9%84%D8%A5%D8%B5%D8%A7%D8%A8%D8%A7%D8%AA-%D8%A8%D9%83%D9%88%D8%B1%D9%88%D9%86%D8%A7?utm_campaign=magnet&utm_source=article_page&utm_medium=related_articles,middle,,
Iraq,,,,,,,
Iraq,,,,,,,
Kuwait,kuwaittimes,2022年12月28日,中国 COVID 支点引发全球恐慌,https://www.kuwaittimes.com/china-covid-pivot-sparks-jitters-worldwide/,negative,中国放松措施有效地结束了大规模检测、封锁和长期隔离的零 COVID 制度，这种制度已使中国经济停滞不前，并引发了全国范围内的大规模抗议活动,
Kuwait,,2022年12月11日,随着规则的放宽，COVID 在中国迅速传播,https://www.kuwaittimes.com/rapid-covid-spread-in-china-as-rules-eased/,middle,,
Kuwait,,2023年3月14日,中国取消全面的旅游签证限制,https://www.kuwaittimes.com/china-lifts-sweeping-tourist-visa-curbs/,middle,,
Kuwait,,2023年1月19日,习近平表示对 COVID 的担忧，数以千万计的人回家过年,https://www.kuwaittimes.com/tens-of-millions-head-home-for-china-holidays-as-xi-flags-covid-worry/,middle,,
Kuwait,,2023年1月14日,"中国报告一个月内有近 60,000 例与 COVID 相关的死亡",https://www.kuwaittimes.com/china-reports-almost-60000-covid-related-deaths-in-a-month/,negative,习近平主席的政府因没有优先为该国最脆弱的公民开展免疫接种活动而受到批评,
Kuwait,,2023年1月8日,中国结束对旅客的隔离,https://www.kuwaittimes.com/china-ends-quarantine-for-travellers/,middle,,
Kuwait,,2023年1月5日,在世卫组织批评后，中国坚称 COVID 数据“透明”,https://www.kuwaittimes.com/china-insists-covid-data-transparent-after-who-criticism/,middle,,
Kuwait,,2023年1月3日,中国猛烈抨击对来自其领土的旅客实施“不可接受”的 COVID 限制措施,https://www.kuwaittimes.com/china-slams-unacceptable-covid-curbs-on-travellers-from-its-territory-2/,middle,,
Kuwait,,2022年12月29日,全球对中国 COVID 激增的警报,https://www.kuwaittimes.com/global-alarm-over-chinas-covid-surge/,middle,,
Kuwait,,2022年12月28日,中国 COVID 支点引发全球恐慌,https://www.kuwaittimes.com/china-covid-pivot-sparks-jitters-worldwide/,middle,,
Kuwait,,2022年12月24日,中国城市每天看到 50 万例 COVID 病例,https://www.kuwaittimes.com/china-city-sees-500k-cases-of-covid-daily/,negative,中国政府对国内媒体保持着严格的控制，有大批在线审查员在场，以清除被视为政治敏感的内容,
Kuwait,,2022年12月20日,中国 COVID 病例激增，死亡人数激增,https://www.kuwaittimes.com/covid-cases-soar-in-china-deaths-surge/,middle,,
Kuwait,,2022年12月14日,追踪中国 COVID 病例“不可能”,https://www.kuwaittimes.com/tracking-china-covid-cases-impossible/,middle,,
Kuwait,,2022年12月11日,随着规则的放宽，COVID 在中国迅速传播,https://www.kuwaittimes.com/rapid-covid-spread-in-china-as-rules-eased/,middle,,
Kuwait,,2022 年 10 月 12 日,全球经济负责人称赞中国零 COVID 逆转,https://www.kuwaittimes.com/global-economic-chiefs-laud-chinas-zero-covid-reversal/,middle,,
Kuwait,,2022年12月8日,零疫情后中国疫苗推进面临最后一公里挑战,https://www.kuwaittimes.com/challenging-last-mile-for-chinas-vaccine-push-after-zero-covid-retreat/,middle,,
Kuwait,,2022年12月7日,中国放松 COVID 限制,https://www.kuwaittimes.com/china-to-loosen-covid-restrictions/,middle,,
Kuwait,,2022年12月1日,中国发出零 COVID 放宽信号,https://www.kuwaittimes.com/china-signals-zero-covid-relaxation/,negative,中国对信息的严格控制和持续的旅行限制使得核实这个幅员辽阔的国家的抗议者人数变得非常具有挑战性,
Kuwait,,2022年11月28日,中国 COVID 封锁使送货员无法出门,https://www.kuwaittimes.com/china-covid-lockdowns-shut-delivery-workers-out-of-homes/,negative,执政的共产党毫不妥协的零 COVID 战略——现已生效约三年——激起了愤怒和不满,
Kuwait,,2022年11月28日,文字游戏、空白符号、音乐：中国如何抗议零 COVID,https://www.kuwaittimes.com/wordplay-blank-signs-music-how-china-is-protesting-zero-covid/,middle,,
Kuwait,,2022年11月27日,对零 Covid 政策的愤怒与日俱增，中国各地举行抗议活动,https://www.kuwaittimes.com/protests-across-china-as-anger-mounts-over-zero-covid-policy/,middle,,
Kuwait,,2022年11月26日,致命的新疆大火激起了对中国零 COVID-19 政策的愤怒,https://www.kuwaittimes.com/deadly-xinjiang-fire-stirs-anger-at-chinas-zero-covid-19-policy/,middle,,
Kuwait,,2022年11月24日,中国“iPhone 城”在抗议后收紧了 COVID 规则,https://www.kuwaittimes.com/china-iphone-city-tightens-covid-rules-after-protests/,negative,坚持不懈地推动零 COVID 已经引起了大批民众的疲劳和不满，引发了零星的抗议活动，并打击了世界第二大经济体的生产力。,
Kuwait,,2022年11月10日,中国领导人再次承诺“坚定不移”的零新冠病毒政策,https://www.kuwaittimes.com/chinas-leaders-recommit-to-unswerving-zero-covid-policy/,negative,零 COVID 引发了居民对食物短缺和延迟对被封锁者的紧急医疗服务的罕见公愤。,
Kuwait,,2022年11月7日,苹果称 iPhone 生产受到中国 COVID 封锁的影响,https://www.kuwaittimes.com/apple-says-iphone-production-hit-by-china-covid-lockdown/,middle,,
Kuwait,,2022年11月2日,中国对 iPhone 工厂周围的 60 万人实施 COVID 封锁,https://www.kuwaittimes.com/china-imposes-covid-lockdown-on-600000-people-around-iphone-plant/,middle,,
Kuwait,,2022 年 10 月 10 日,中国采取行动在共产党代表大会之前消灭 COVID 疫情,https://www.kuwaittimes.com/china-moves-to-stamp-out-covid-outbreaks-ahead-of-communist-party-congress/,middle,,
Kuwait,,2022年10月6日,中国的零 COVID 对习的遗产至关重要，因为他期待第三个任期,https://www.kuwaittimes.com/zero-covid-in-china-key-to-xi-legacy-as-he-eyes-third-term/,negative,但习近平坚守阵地，宣布零 COVID 中国是最“经济和有效”的前进道路，同时维持加深国家对其 14 亿人民生活控制的政策。,
Kuwait,,2022年9月5日,中国批准了世界上第一个可吸入的 Covid-19 疫苗,https://www.kuwaittimes.com/china-approves-worlds-first-inhalable-covid-19-vaccine/,negative,中国是唯一坚持零新冠病毒政策的主要经济体，扰乱了旅行和商业。,
Kuwait,,2022年7月12日,中国因单个 Covid 案件封锁了 30 万人口的城市,https://www.kuwaittimes.com/china-locks-down-city-of-300000-over-single-covid-case/,middle,,
Kuwait,,2022年6月19日,随着中国公司在零 COVID 压力下摇摇欲坠，裁员和退出,https://www.kuwaittimes.com/layoffs-and-exits-as-firms-in-china-teeter-under-zero-covid-pressure/,negative,由于习近平主席一再支持政府的零 COVID 战略，观察人士预计即使经济受到影响，当局也不会放弃该战略。,
Kuwait,,2022年6月15日,中国的中产阶级希望逃离 COVID 政策的影响,https://www.kuwaittimes.com/chinas-middle-class-looks-to-flee-as-covid-policies-bite/,negative,海长期停摆导致食品短缺和抗议，促使一些人重新考虑留在一个生计和生活方式可以随国家一时兴起而消失的国家,
